,ground_truth,trial,sample_size,param1,param2,param3,param4,param5,param6,linear_MAE_train,five_poly_MAE_train,best_model_MAE_train,linear_MSE_train,five_poly_MSE_train,best_model_MSE_train,linear_MAE,five_poly_MAE,best_model_MAE,linear_MSE,five_poly_MSE,best_model_MSE,linear_TSE,five_poly_TSE,best_model_TSE,ymin,ymax,ymin_disp,ymax_disp,x_train,y_train,x_test,y_test
25,five_poly,2,10,-7.458277190202061,-1.354408382975672,-1.6675157003604113,0.8520204024048113,0.4382736043699005,-2.645466298643009,0.07168703845116084,0.04660963784576585,five_poly,0.008032979199766619,0.0031471951638668933,five_poly,0.08061874798191535,0.08245215221782741,linear,0.010173027023445653,0.010422494222402594,linear,0.010020247417214058,0.00984360287003631,five_poly,-5290492621311075.0,5291369165184769.0,-0.1,1.1,"[-1000.          -777.77777778  -555.55555556  -333.33333333
  -111.11111111   111.11111111   333.33333333   555.55555556
   777.77777778  1000.        ]","[0.73506473 0.47963942 0.60475734 0.49948653 0.60263923 0.54779007
 0.67401978 0.46915016 0.50087466 0.32130913]","[-987.52446711 -981.50578604 -972.32749765 -944.27255175 -937.41494418
 -928.92305493 -920.43340394 -906.92302724 -865.54192002 -688.59845971
 -669.78374526 -663.55349083 -655.3813506  -629.6359974  -600.65433214
 -540.30094441 -478.15198304 -444.86129894 -413.62541885 -367.41607233
 -264.50638194 -250.31892657 -204.66553214 -166.06559601 -159.4813208
  -46.79215391  102.82053831  181.14538725  185.5825831   458.03102067
  461.35813328  494.76356312  504.98281801  525.46725763  574.72962919
  627.08735857  657.14137115  728.11538359  793.38850034  821.96670633
  856.41678866  867.19919125  874.58707713  911.56410715  917.20257829
  934.9880994   939.8220519   947.03751596  968.60345534  974.16980697]","[0.69037772 0.71392009 0.60032807 0.56377163 0.69108305 0.73634739
 0.71618908 0.68057683 0.69046844 0.49149734 0.51186298 0.59112859
 0.56484378 0.50788929 0.62517375 0.40811315 0.46471486 0.48164413
 0.56830933 0.50182405 0.39936313 0.54132478 0.58705214 0.55913455
 0.5495168  0.35001356 0.4279648  0.53847632 0.49551254 0.53672521
 0.39342751 0.48762961 0.38056918 0.33365206 0.50794862 0.54312944
 0.48897949 0.44616928 0.29642346 0.48666427 0.38128026 0.5341346
 0.44744301 0.18222377 0.39811138 0.20963083 0.25592886 0.28948359
 0.27932754 0.31246338]"
26,five_poly,3,10,-4.132382134663697,-3.6732921418886484,-0.2015326672230664,9.135027974980012,9.732446426669828,-4.077465452952089,0.08168170139046195,0.03616893493309015,five_poly,0.00917915767051874,0.00217491029233554,five_poly,0.0990597458109381,0.08914177031923257,five_poly,0.014730918347663494,0.012491117914606836,five_poly,0.01319664009124556,0.008905316165505705,five_poly,-8145180189630442.0,8164645082080710.0,-0.1,1.1,"[-1000.          -777.77777778  -555.55555556  -333.33333333
  -111.11111111   111.11111111   333.33333333   555.55555556
   777.77777778  1000.        ]","[0.79406309 0.6184124  0.54827887 0.50013841 0.3549327  0.49785331
 0.58323906 0.41741934 0.26932319 0.12675536]","[-983.62542274 -941.12952588 -848.39147376 -826.23941978 -818.14814036
 -807.48655075 -807.39639578 -798.04744056 -650.32687351 -547.80478755
 -486.5151837  -475.64295741 -472.8447151  -462.24353922 -389.05403975
 -388.06881889 -327.29868941 -297.06258451 -291.72126976 -254.14980748
 -252.92438569 -158.70596593  -57.36559858   23.61312013   77.50371689
   83.87177923   85.01168572   92.02777931  108.85745478  124.80365203
  214.72964345  253.22687121  298.53865197  346.52220155  416.02248014
  428.4799497   434.3704806   456.93098979  462.90049832  530.91794066
  564.27072685  621.392692    624.37080036  720.28700061  745.20385351
  790.59367351  872.11804101  883.36621165  907.83141477  999.86229404]","[0.75527511 0.71428244 0.6804965  0.59152581 0.47128736 0.52000207
 0.65094154 0.59181004 0.58057657 0.54657307 0.48985413 0.49159941
 0.6539105  0.53788029 0.4913583  0.53805069 0.51818156 0.32739774
 0.55194253 0.64534599 0.43724208 0.61575168 0.47885386 0.52288099
 0.5850314  0.44180215 0.59880171 0.40226429 0.42938716 0.45191423
 0.55225085 0.47187548 0.37721723 0.48084018 0.433568   0.55431621
 0.46809993 0.50011167 0.46167945 0.52362013 0.47047521 0.50234651
 0.26830087 0.45887464 0.47524713 0.40647821 0.42717056 0.42437955
 0.44998779 0.25855669]"
27,five_poly,4,10,-0.831426835774927,-0.6962089905688877,-0.12451873173072414,-5.261795495508581,8.473037187739799,-4.824986502429017,0.09167764997941119,0.024010255408467667,five_poly,0.010362467878462841,0.0009480879337109968,five_poly,0.07994897404632798,0.0800638950831784,linear,0.00996102182899232,0.010023116135866681,linear,0.00973314931814205,0.009365913856239647,five_poly,-9641510491387198.0,9658456565513638.0,-0.1,1.1,"[-1000.          -777.77777778  -555.55555556  -333.33333333
  -111.11111111   111.11111111   333.33333333   555.55555556
   777.77777778  1000.        ]","[0.76273534 0.49183096 0.47240611 0.33913267 0.42651556 0.48528027
 0.52965776 0.45921589 0.42400626 0.21830516]","[-975.57896067 -972.43619075 -925.23057794 -907.54719906 -760.19286534
 -734.93804502 -690.92075905 -627.81453738 -603.68100012 -600.5921436
 -593.82565897 -572.58562386 -536.17191317 -526.87157777 -512.49641334
 -337.25681835 -263.83219556 -244.61835919 -167.06726021 -145.78638309
 -142.20381489  -74.65378984  -46.71244491  -27.25241179   82.93251122
  132.32003407  160.80253371  178.24724098  265.83422455  292.87778479
  316.41582605  368.8380895   412.7436027   425.99339271  435.90241341
  439.14949549  524.46561497  537.09127535  546.79707817  563.44617326
  634.70423313  653.03726499  671.92913886  702.84535318  819.11580358
  846.88386698  876.15156342  942.78564347  951.4700665   984.3550134 ]","[0.7809694  0.64541755 0.73639445 0.81064614 0.60099942 0.51112535
 0.49612183 0.62079975 0.42953586 0.4428499  0.42491987 0.41271368
 0.42708996 0.57293718 0.59661272 0.44489162 0.51646942 0.56051406
 0.507639   0.42318222 0.38194356 0.58039578 0.53925539 0.54571746
 0.41094827 0.51834915 0.54985436 0.52463915 0.43962942 0.58000632
 0.3765619  0.5721619  0.58306356 0.6218547  0.46824297 0.41553968
 0.55318429 0.43248699 0.49089984 0.46001104 0.40171526 0.4956294
 0.35404729 0.50416609 0.33021775 0.25234037 0.3667378  0.34822773
 0.35112893 0.33439527]"
28,five_poly,5,10,-0.7637642544472136,-1.788425971176558,5.586985445537035,0.39227355529253316,3.211642776416161,1.3238596321682383,0.06283351046686708,0.0566471265837782,five_poly,0.0060769235435518395,0.0048817136414158625,five_poly,0.08049044305778652,0.07243382019574088,five_poly,0.010007504622030957,0.00818435202446713,five_poly,0.009618824998965558,0.00798674717650635,five_poly,-2644508400516609.0,2650931697243411.0,-0.1,1.1,"[-1000.          -777.77777778  -555.55555556  -333.33333333
  -111.11111111   111.11111111   333.33333333   555.55555556
   777.77777778  1000.        ]","[0.32273508 0.43491603 0.40325839 0.40933971 0.50702232 0.68639061
 0.46900416 0.48577992 0.69267417 0.7454175 ]","[-983.60171883 -962.01402298 -894.85697159 -886.18709479 -857.82419874
 -811.78999184 -808.66814503 -807.6894914  -790.49146228 -786.46481482
 -695.71829059 -675.54321845 -665.82162298 -604.18479417 -598.35144692
 -573.6870665  -557.0389191  -515.91219995 -462.2238998  -394.8071454
 -315.1868688  -308.9814031  -278.7300127  -244.75781473 -190.91542624
 -153.93603414 -123.43753443 -101.53143038  -41.95698909    6.64459861
   37.92765282  107.79186879  153.50156625  310.54249465  364.10768072
  371.94477985  409.36406223  424.3708143   457.11548707  552.37159423
  555.56653323  660.60737195  662.37631721  682.5601327   690.16334123
  734.8461236   796.45760203  890.44944316  927.93520402  946.09248454]","[0.15392036 0.16809883 0.45446301 0.41643929 0.44968543 0.40689932
 0.35506058 0.39634512 0.43334682 0.35734008 0.5037035  0.36357941
 0.4401783  0.46302622 0.42501526 0.30748362 0.52187335 0.42983908
 0.60020307 0.46965157 0.45531308 0.50601674 0.58325176 0.45410347
 0.58050992 0.61459653 0.57861231 0.62950539 0.60280516 0.62058409
 0.62773963 0.51604279 0.46507724 0.31914167 0.39518541 0.46532213
 0.47174575 0.49063049 0.4243488  0.3846435  0.50226529 0.51580823
 0.46678196 0.47719074 0.46346568 0.52141852 0.51125563 0.74051917
 0.69112285 0.61159345]"
29,five_poly,6,10,-6.407036497651546,-8.838873586446125,-6.734157159505143,-1.6001037590171627,3.870179438548716,2.8300176954252017,0.0570302099510561,0.03557946971091265,five_poly,0.004468074977465975,0.0020670964003095442,five_poly,0.08027619396217117,0.06717961575171832,five_poly,0.009945327689909278,0.007084806395477896,five_poly,0.009557535509866481,0.006882023163060949,five_poly,-5656162017920822.0,5663902363329592.0,-0.1,1.1,"[-1000.          -777.77777778  -555.55555556  -333.33333333
  -111.11111111   111.11111111   333.33333333   555.55555556
   777.77777778  1000.        ]","[0.24080306 0.4682943  0.38081813 0.53856027 0.5241502  0.52875823
 0.52570185 0.49744409 0.67024414 0.73752816]","[-989.58804128 -960.77899736 -934.65365659 -756.13402516 -729.29777132
 -659.23357487 -626.06563897 -604.94998725 -599.7813102  -583.55157804
 -542.76330806 -455.91932142 -448.17255639 -445.86767455 -411.69729536
 -386.8011967  -350.80000175 -329.82851464 -328.62444308 -323.79435016
 -315.08424472 -212.42351326 -209.63234643 -127.78035981   55.74384109
   70.10911422   71.77598514  105.92463472  147.34702298  190.04923157
  220.66920532  260.03438506  343.03145047  349.09581504  359.43138191
  483.57727025  586.58130503  632.69107029  659.67066736  674.40405407
  699.63525752  781.2620946   799.88507383  808.2621024   809.83860263
  860.59067809  883.36466681  904.82089635  958.48674796  991.46534439]","[0.20359918 0.29057979 0.24556027 0.40085795 0.43399713 0.43823143
 0.49161662 0.63510959 0.52597377 0.56856433 0.44761519 0.44778689
 0.46489738 0.56349752 0.32486161 0.41484798 0.50652204 0.48075893
 0.65612232 0.53458675 0.44590979 0.37334211 0.47231276 0.39539208
 0.5369983  0.51254705 0.52526115 0.66599562 0.42707836 0.48432821
 0.40278848 0.49350902 0.62831217 0.54645715 0.4920046  0.52641825
 0.42019137 0.49355954 0.53777332 0.54255971 0.41919885 0.59876052
 0.60399494 0.55587838 0.58722194 0.49917749 0.51595718 0.66228105
 0.64877044 0.73857627]"
30,five_poly,7,10,-9.998551007230157,7.606438633287404,-1.6882259582769557,8.14839597906711,-0.0738528054348091,-1.377834108236705,0.10112663653612561,0.03894608708642253,five_poly,0.014886405248564999,0.0024394460668979074,five_poly,0.0736066579593897,0.0846862672811555,linear,0.008579584394915667,0.010963191955647131,linear,0.008503419759436769,0.00993264124408098,linear,-2755725774159910.0,2755578065172568.0,-0.1,1.1,"[-1000.          -777.77777778  -555.55555556  -333.33333333
  -111.11111111   111.11111111   333.33333333   555.55555556
   777.77777778  1000.        ]","[0.67467635 0.59154247 0.36731612 0.45474531 0.42602618 0.52637096
 0.46491921 0.6474337  0.50388308 0.18174092]","[-944.77191007 -872.604563   -836.62212481 -818.65846351 -752.02218335
 -717.74277396 -684.49681668 -673.73569405 -623.98405645 -564.07958472
 -544.66212321 -503.90734061 -476.09370059 -439.37397403 -408.17571868
 -401.63956107 -380.61070147 -368.01968792 -350.42828452 -342.29353238
 -339.29368388 -336.86039162 -304.83327357 -203.13657362 -124.42950228
 -100.70620236   -7.13993581   81.65103531  124.6526194   166.47986336
  193.60403541  201.86557404  216.94053035  223.05015546  225.16820904
  248.02194026  263.5388009   338.386257    351.06519654  496.86502614
  516.51168739  525.57269445  537.47173795  547.30261816  624.1135697
  685.37752452  691.77729383  698.97049797  727.65441861  765.20645405]","[0.65719812 0.59868025 0.86700016 0.47112041 0.5764223  0.38087443
 0.5370214  0.6875063  0.49098343 0.60265338 0.50670612 0.47433507
 0.48599516 0.45715425 0.45276082 0.39621032 0.62255396 0.47025468
 0.52483619 0.43106533 0.59049655 0.47921312 0.49338867 0.35378171
 0.53169895 0.64493644 0.43048719 0.46335416 0.40893996 0.5103144
 0.50506733 0.55633608 0.54401114 0.43487408 0.51786452 0.47351465
 0.41241292 0.48875562 0.80281292 0.67765574 0.50200819 0.62909566
 0.48516887 0.48348471 0.32037258 0.38539376 0.39772368 0.46690255
 0.45012918 0.38810437]"
31,five_poly,8,10,-9.429972381418555,-8.808960919796478,-2.4731708361918736,-8.76441860530396,-2.2906074676729986,-5.164989681811272,0.08265819141505819,0.05241481126816814,five_poly,0.010622736786399453,0.0063734312225208565,five_poly,0.07409053953457397,0.07447448363085081,linear,0.008586123465448965,0.008660778583371873,linear,0.00845387922285531,0.008282010489683298,five_poly,-1.0332287502418224e+16,1.032770628253652e+16,-0.1,1.1,"[-1000.          -777.77777778  -555.55555556  -333.33333333
  -111.11111111   111.11111111   333.33333333   555.55555556
   777.77777778  1000.        ]","[0.70951388 0.51615169 0.49653085 0.5853106  0.57274742 0.41264853
 0.72305729 0.46080762 0.33671996 0.32105856]","[-962.19786347 -893.56724168 -889.75094883 -843.02712652 -771.69730855
 -760.19218874 -725.1711472  -624.45940578 -623.49362169 -609.72267548
 -585.5957024  -580.61571056 -570.98662967 -530.30317849 -503.77550304
 -462.33687061 -414.71590052 -392.41681829 -383.32313107 -377.09980689
 -315.51738359 -300.72126576 -300.57563054 -241.86371244 -190.64033703
 -130.25274127 -104.98070876   11.38727629   16.74662852  119.52920113
  123.6258236   133.03654854  215.40962652  232.10809887  251.42181304
  283.18746879  321.03821064  358.29999233  457.16141936  476.99185933
  660.00589392  682.8144735   729.28167691  734.61501935  748.05764573
  859.54852778  865.61236496  894.83903718  956.83074302  974.18307335]","[0.67726939 0.81475952 0.70724039 0.59060787 0.6945149  0.63147146
 0.45190385 0.59490453 0.4823311  0.51449646 0.52779813 0.44626685
 0.4086047  0.54000969 0.39715704 0.29937083 0.43628603 0.52892202
 0.48058703 0.60338556 0.51559179 0.43942004 0.46555664 0.38539411
 0.58703746 0.38963221 0.42648144 0.48728797 0.50029913 0.37989272
 0.42766076 0.52130367 0.59037255 0.52786241 0.49779448 0.37466214
 0.44986974 0.54035227 0.58158958 0.56508219 0.47982578 0.55934793
 0.67902399 0.39908369 0.38046489 0.50423054 0.39739104 0.36558621
 0.33090728 0.22829941]"
32,five_poly,9,10,-3.950868040393787,-5.2606996337767225,7.05245216426151,8.187073831719676,-3.0589898121523973,2.6529507341853495,0.1065639055734164,0.040795361566561085,five_poly,0.01664000565158085,0.002782372043563414,five_poly,0.08995897767030672,0.0759150340330295,five_poly,0.01225481377719501,0.009029592145802767,five_poly,0.011334566644869665,0.007639621045780982,five_poly,-5308976825267546.0,5302858859748136.0,-0.1,1.1,"[-1000.          -777.77777778  -555.55555556  -333.33333333
  -111.11111111   111.11111111   333.33333333   555.55555556
   777.77777778  1000.        ]","[0.11287547 0.44176436 0.38593196 0.63245982 0.53326576 0.54328419
 0.52392781 0.42608817 0.58126938 0.89696646]","[-9.69250188e+02 -8.08596608e+02 -7.68259669e+02 -6.87166492e+02
 -6.48124731e+02 -6.17797599e+02 -6.03879043e+02 -5.41272201e+02
 -5.35315593e+02 -5.34867618e+02 -4.74926910e+02 -4.54083315e+02
 -4.40056022e+02 -4.31655885e+02 -4.08093879e+02 -3.62655296e+02
 -3.35851300e+02 -2.28544925e+02 -1.96599047e+02 -1.79896957e+02
 -1.73229754e+02 -1.71969230e+02 -1.01338006e+02 -2.46953481e+01
 -7.57575198e-01  2.52970136e+00  2.08763523e+01  4.52316937e+01
  1.30484491e+02  1.36772054e+02  1.44228688e+02  2.34086458e+02
  2.47386081e+02  3.05933968e+02  3.57276237e+02  4.04423424e+02
  4.16095928e+02  4.36585813e+02  4.44259099e+02  4.67996680e+02
  4.69546794e+02  5.79518873e+02  6.48124016e+02  7.11470524e+02
  7.16840803e+02  7.52835396e+02  7.62479776e+02  7.98515425e+02
  8.64439664e+02  9.25148742e+02]","[0.28686317 0.33238652 0.28509196 0.40485319 0.33066772 0.54418814
 0.54266662 0.4185939  0.53839322 0.44320433 0.49058388 0.52520605
 0.46063507 0.52998795 0.36259228 0.50811301 0.49642015 0.33642013
 0.35543918 0.35147896 0.53339355 0.51016718 0.52220216 0.39417798
 0.59140617 0.57891556 0.43893122 0.59437313 0.48022384 0.35820373
 0.36968816 0.559161   0.49219493 0.57145376 0.49466907 0.52439898
 0.67328    0.61599118 0.46997726 0.53588446 0.54553598 0.57750812
 0.5345093  0.50630677 0.54724342 0.52222894 0.69928939 0.68059202
 0.60451215 0.70377349]"
33,five_poly,10,10,6.891317194769911,-0.9555757325917078,3.3387971917689736,6.1588684584526625,4.480823318176242,5.910011777778754,0.09045095405662604,0.03755712260908443,five_poly,0.00895295677861543,0.002991715850880236,five_poly,0.07381322189622705,0.06729457089574108,five_poly,0.008516999190375149,0.007115127680042741,five_poly,0.008385668091883243,0.006918583506628143,five_poly,-1.1815555046635532e+16,1.1824516699949492e+16,-0.1,1.1,"[-1000.          -777.77777778  -555.55555556  -333.33333333
  -111.11111111   111.11111111   333.33333333   555.55555556
   777.77777778  1000.        ]","[0.26298904 0.42789946 0.48676395 0.58092803 0.38179341 0.58067022
 0.44138341 0.48144132 0.50497452 0.75716959]","[-992.26703152 -938.99255972 -884.66600738 -876.54404218 -868.0906806
 -855.13470999 -841.50681995 -818.89783323 -735.46271523 -730.22510487
 -718.05517487 -711.50335351 -602.3744076  -539.04785968 -370.90527266
 -349.29562652 -344.22356099 -323.09820368 -281.39744263 -273.37290834
 -253.60809255 -238.23187914 -201.77554693 -169.9939457  -159.55367909
  -64.68586456  -34.66020879   -9.5508846    58.19412174   70.29609716
   83.89688198  107.42831518  190.80656627  232.80538686  262.2465421
  272.13901441  317.45099503  388.88677746  495.90124051  549.89128288
  601.56121781  685.36580626  690.80786902  708.93088375  742.76204319
  808.8376831   818.02695355  935.7141669   943.94565471  966.54263769]","[0.10704664 0.27201601 0.323198   0.47167413 0.38872999 0.44123574
 0.39488645 0.32391988 0.51864708 0.38032225 0.41003818 0.46884167
 0.55565077 0.47233739 0.6189011  0.45279511 0.55185204 0.49922155
 0.62310428 0.5165823  0.34936394 0.58668604 0.49320327 0.45553017
 0.59762191 0.47330549 0.54780938 0.43833979 0.43292022 0.64465743
 0.43684889 0.45303238 0.36320827 0.63038056 0.53196131 0.51920703
 0.57862944 0.39569147 0.46403569 0.50508248 0.39565187 0.64257175
 0.53770956 0.51876244 0.57528446 0.52623102 0.59507966 0.95349015
 0.7356947  0.84432549]"
34,five_poly,11,10,-4.95261372595007,-9.836744651067814,-7.607305195111634,-3.5941154007495406,-6.0654430818229255,1.4000764495777656,0.0657054076145971,0.026637814438845712,five_poly,0.007405334002333381,0.0012570868757864656,five_poly,0.0846207390592417,0.07676911169057109,five_poly,0.01096067603170147,0.009205209348313684,five_poly,0.010354269448138135,0.008761671195703398,five_poly,-2806211161594189.0,2794080260215923.0,-0.1,1.1,"[-1000.          -777.77777778  -555.55555556  -333.33333333
  -111.11111111   111.11111111   333.33333333   555.55555556
   777.77777778  1000.        ]","[0.14946559 0.50469898 0.42904409 0.45744589 0.47884346 0.61018654
 0.53202951 0.61903152 0.55042378 0.7670541 ]","[-991.05074658 -972.51681386 -968.58730297 -952.61184724 -948.5895359
 -941.11943327 -935.29414789 -923.76824952 -913.10954115 -910.68235128
 -813.10908823 -793.86249865 -779.44010301 -751.22546672 -719.83261824
 -713.44417704 -702.71681734 -692.37809102 -688.15903168 -682.46350302
 -485.21444934 -347.91778105 -342.66801044 -220.41711012 -143.94454185
 -105.96886203 -104.30480733  -94.72310701  -24.50829866   -1.6363309
    5.35049489    6.93721876   21.56607639   69.89963499   85.97247462
  175.49617373  222.84547199  272.03699244  304.85771757  375.76573185
  458.27782072  462.3142917   493.87205504  523.12589268  601.08905106
  672.78928459  710.39677656  759.28679248  841.09476532  851.26947177]","[0.16476692 0.37687363 0.29569696 0.30760243 0.33525797 0.43140575
 0.30416558 0.46516499 0.27351665 0.37751916 0.57249179 0.38264239
 0.44838323 0.51112621 0.44144367 0.33456388 0.37350308 0.50752963
 0.53357956 0.52660111 0.58601394 0.50555158 0.51654565 0.37944095
 0.52645346 0.55009405 0.45442294 0.5526012  0.35581195 0.56117103
 0.52510581 0.66993174 0.6141299  0.62164188 0.56647594 0.5528529
 0.40668727 0.47464227 0.64787027 0.38644123 0.4700661  0.39277472
 0.62444006 0.46553362 0.6441214  0.50222164 0.50570845 0.66609656
 0.68088352 0.39496892]"
35,five_poly,12,10,-9.929786079109498,-6.0988999963055885,6.942742944165005,5.2188060506222005,-8.456968390495698,2.6979533015896635,0.09641150645114499,0.034357155693394065,five_poly,0.01156498185169757,0.002252207924740077,five_poly,0.07517741075034097,0.07713213948773516,linear,0.008802956279513064,0.00920388703636664,linear,0.008624408734228553,0.008349198658034393,five_poly,-5404374002226992.0,5387460079331468.0,-0.1,1.1,"[-1000.          -777.77777778  -555.55555556  -333.33333333
  -111.11111111   111.11111111   333.33333333   555.55555556
   777.77777778  1000.        ]","[0.26586616 0.52453802 0.52962094 0.50783001 0.46968785 0.4490444
 0.4874762  0.3898243  0.70049068 0.79513685]","[-967.39360107 -958.52929368 -872.03547563 -831.7963135  -769.59538465
 -760.1448339  -741.71729617 -677.03674363 -625.46694748 -596.36772507
 -518.66220653 -514.78697123 -500.45821295 -496.57287119 -391.16172146
 -384.81123176 -352.77605411 -348.79560173 -334.33809007 -307.85585134
 -289.06294531 -189.32903674 -181.40669842 -180.31327662 -125.29721843
  -85.64783384   38.93772187   39.16658463   68.40733826   86.90339022
  109.01679461  130.49071557  143.69844055  155.70801023  221.40536092
  229.63044388  262.7037281   282.50772128  330.18652819  378.61850756
  467.41280447  562.08721545  586.13618346  590.32426139  634.10667165
  706.90469406  767.28216919  784.39642219  806.75596643  888.72548858]","[0.28008764 0.24825118 0.36863352 0.46468576 0.51393249 0.36477808
 0.36654222 0.63131408 0.56766001 0.5385074  0.48025173 0.56561208
 0.39102742 0.61572902 0.4956141  0.56192586 0.55110296 0.48895575
 0.48570012 0.59781193 0.58239341 0.35894333 0.36534122 0.42503751
 0.4292921  0.41130038 0.52255252 0.46368731 0.59727397 0.61701506
 0.49849272 0.63546951 0.50273577 0.46602282 0.50609763 0.57652989
 0.37193585 0.48454059 0.52554795 0.53175947 0.47684892 0.55383514
 0.54135643 0.47125817 0.70081509 0.57988312 0.54050121 0.52898614
 0.66824246 0.64706441]"
36,five_poly,13,10,-0.31720543618678043,1.8541648814703855,-8.889271292486661,9.293079856701436,-0.1514555448533912,-6.794591425916467,0.05381850552737222,0.026638416850262053,five_poly,0.004099552792517247,0.0015947977384210242,five_poly,0.08169330943765499,0.07935257062600502,five_poly,0.010260087048682899,0.009899306244384667,five_poly,0.009797470562294571,0.008511306980570288,five_poly,-1.3589315730103636e+16,1.3589012801235388e+16,-0.1,1.1,"[-1000.          -777.77777778  -555.55555556  -333.33333333
  -111.11111111   111.11111111   333.33333333   555.55555556
   777.77777778  1000.        ]","[0.71681699 0.71167877 0.56507877 0.47047125 0.46236343 0.51495899
 0.41453421 0.5344235  0.31882244 0.29984082]","[-995.83224247 -915.06160459 -843.2982315  -843.2366206  -803.72249234
 -755.39578413 -728.62979007 -722.97138189 -722.58298379 -710.17300947
 -708.12541217 -704.1679719  -695.26160419 -672.1462997  -613.84285247
 -610.29930744 -606.70635095 -595.70916083 -489.78334287 -480.49270454
 -448.78271974 -442.00418919 -432.12712898 -350.08891335 -337.98248168
 -322.05805529 -261.6381118   -66.7412526   -33.28740908  -13.20297918
   26.61467981   49.75998426   56.87896706   57.8280216    77.67833769
  143.07986065  218.85858356  238.28565163  271.16868341  343.74634264
  402.42913325  453.70176663  554.93965388  597.90803512  628.38140557
  745.10518034  818.71022493  831.79380945  880.15075674  934.98337061]","[0.73166606 0.69356602 0.52561761 0.62618436 0.77683474 0.52491753
 0.57673815 0.66982871 0.6101872  0.57971565 0.46342238 0.44108047
 0.54489332 0.49724274 0.52026851 0.53762405 0.46644153 0.55828782
 0.655736   0.42566083 0.46699276 0.50025415 0.59500915 0.40640963
 0.41589622 0.32777881 0.46508307 0.55441757 0.58522356 0.52857787
 0.45192901 0.55652323 0.51635091 0.34634896 0.40175728 0.6209398
 0.52565644 0.38982995 0.56523524 0.58372044 0.46256404 0.54781383
 0.18763967 0.55878759 0.56952336 0.35261236 0.43061163 0.37340856
 0.35975389 0.28737884]"
37,five_poly,14,10,2.1464069113056503,-1.5127182586961183,3.113842913581607,-9.223987701737041,7.343210152789023,-8.446857461534671,0.07169443307741712,0.02579198586790594,five_poly,0.010402752973850314,0.0008403384968106739,five_poly,0.0744255224043684,0.07671125976826706,linear,0.008751095453313148,0.009215823135331931,linear,0.008662618766332309,0.00840818277501834,five_poly,-1.6886390157781138e+16,1.6901076584314406e+16,-0.1,1.1,"[-1000.          -777.77777778  -555.55555556  -333.33333333
  -111.11111111   111.11111111   333.33333333   555.55555556
   777.77777778  1000.        ]","[0.59005859 0.55674957 0.44563438 0.48684507 0.4822474  0.46406128
 0.57386362 0.52233713 0.5188775  0.14401381]","[-986.8534447  -976.37272566 -966.23243114 -924.22480842 -887.43290573
 -887.37799064 -878.95795843 -874.88666974 -861.65785522 -850.93983205
 -816.77229836 -811.95223897 -645.4895089  -602.13199135 -538.70295359
 -510.17053675 -485.67938126 -485.35060235 -456.43601703 -424.50735577
 -413.26216829 -402.68513144 -398.44229058 -390.57165036 -375.61137125
 -307.21112863 -180.1639175  -136.5766719   -13.06611982   11.32651538
   99.45022448  105.64471138  126.30870679  309.36847535  315.16647282
  321.40191515  328.84995538  378.59240622  475.98695893  532.82396792
  551.62969553  553.74747973  597.70784713  703.76785826  707.00523574
  733.64176119  745.12671506  901.19770647  925.02458859  969.09846864]","[0.68206557 0.71858666 0.67798751 0.66218922 0.54294898 0.5801804
 0.4997418  0.55685221 0.67418136 0.59430105 0.71121482 0.54045962
 0.53736082 0.42253893 0.71919667 0.49414783 0.57292115 0.53959869
 0.45803448 0.39676404 0.51529395 0.4578923  0.48985835 0.55416409
 0.5079154  0.53063802 0.51183408 0.38241467 0.61146764 0.59385085
 0.40888707 0.54020345 0.44681274 0.43932287 0.49862008 0.63874104
 0.58346035 0.54626036 0.40163712 0.6934197  0.55693161 0.29887944
 0.51269682 0.41757979 0.48847306 0.47876431 0.36894445 0.49738945
 0.34660526 0.36159446]"
